['267299', '2020-02-05', 'quarta-feira', '13:40:00', 'RO', '364', '708', 'PORTO VELHO', 'Não guardar distância de segurança', 'Colisão traseira', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Sol', 'Múltipla', 'Reta', 'Sim', '3', '0', '1', '1', '1', '0', '2', '2', '-8.79554083', '-63.84072487', 'SR-RO', 'DEL21/1', 'UOP01/RO\n']
['267312', '2020-02-01', 'sábado', '09:30:00', 'RO', '364', '456', 'JARU', 'Velocidade Incompatível', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Simples', 'Curva', 'Não', '1', '0', '1', '0', '0', '0', '1', '1', '-10.26727425', '-62.69772512', 'SR-RO', 'DEL21/3', 'UOP02/RO\n']
['267322', '2020-02-05', 'quarta-feira', '15:30:00', 'TO', '153', '220', 'NOVA OLINDA', 'Defeito Mecânico no Veículo', 'Colisão com objeto estático', 'Sem Vítimas', 'Pleno dia', 'Decrescente', 'Chuva', 'Simples', 'Curva', 'Não', '1', '0', '0', '0', '1', '0', '0', '1', '-7.81874399', '-48.45272586', 'SR-TO', 'UOP04/TO', '\n']
['267345', '2020-02-05', 'quarta-feira', '17:54:00', 'RR', '401', '1', 'BOA VISTA', 'Desobediência às normas de trânsito pelo condutor', 'Colisão lateral', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Múltipla', 'Interseção de vias', 'Sim', '3', '0', '1', '0', '1', '1', '1', '2', '2.80229396', '-60.68243402', 'SR-RR', 'UOP01/RR', '\n']
['267389', '2020-02-05', 'quarta-feira', '23:00:00', 'RR', '401', '90', 'BONFIM', 'Animais na Pista', 'Atropelamento de Animal', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '2', '0', '1', '0', '1', '0', '1', '1', '3.26083282', '-60.08323298', 'SR-RR', 'UOP01/RR', '\n']
['267485', '2020-02-06', 'quinta-feira', '09:50:00', 'RO', '364', '218.3', 'PIMENTA BUENO', 'Animais na Pista', 'Colisão traseira', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Nublado', 'Simples', 'Reta', 'Não', '4', '0', '1', '0', '3', '0', '1', '2', '-11.53984005', '-61.30595904', 'SR-RO', 'DEL21/2', 'UOP02/RO\n']
['267544', '2020-02-06', 'quinta-feira', '16:30:00', 'PA', '316', '31', 'SANTA IZABEL DO PARA', 'Pista Escorregadia', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Chuva', 'Dupla', 'Curva', 'Não', '2', '0', '1', '0', '1', '0', '1', '1', '-1.3025866', '-48.1965672', 'SR-PA', 'DEL19/1', 'UOP01/PA\n']
['267551', '2020-02-06', 'quinta-feira', '16:00:00', 'PA', '316', '30', 'SANTA IZABEL DO PARA', 'Pista Escorregadia', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Chuva', 'Simples', 'Curva', 'Não', '1', '0', '1', '0', '0', '0', '1', '1', '-1.30604012', '-48.20471397', 'SR-PA', 'DEL19/1', 'UOP01/PA\n']
['267560', '2020-02-06', 'quinta-feira', '17:40:00', 'PA', '163', '980', 'SANTAREM', 'Falta de Atenção à Condução', 'Colisão traseira', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '2', '0', '1', '0', '1', '0', '1', '2', '-2.63482156', '-54.74836014', 'SR-PA', 'DEL19/5', 'UOP01/PA\n']
['267601', '2020-02-06', 'quinta-feira', '16:45:00', 'PA', '10', '258', 'AURORA DO PARA', 'Velocidade Incompatível', 'Tombamento', 'Sem Vítimas', 'Pleno dia', 'Crescente', 'Nublado', 'Simples', 'Reta', 'Não', '2', '0', '0', '0', '2', '0', '0', '2', '-2.17743999', '-47.56125477', 'SR-PA', 'DEL19/2', 'UOP02/PA\n']
['267620', '2020-02-06', 'quinta-feira', '12:20:00', 'RO', '364', '8.4', 'VILHENA', 'Falta de Atenção à Condução', 'Colisão com objeto estático', 'Com Vítimas Fatais', 'Pleno dia', 'Decrescente', 'Sol', 'Simples', 'Reta', 'Não', '1', '1', '0', '0', '0', '0', '0', '1', '-12.76679409', '-60.09631128', 'SR-RO', 'DEL21/4', 'UOP01/RO\n']
['267625', '2020-02-06', 'quinta-feira', '20:00:00', 'TO', '153', '638', 'ALIANCA DO TOCANTINS', 'Animais na Pista', 'Queda de ocupante de veículo', 'Com Vítimas Feridas', 'Plena Noite', 'Decrescente', 'Chuva', 'Simples', 'Reta', 'Não', '2', '0', '1', '1', '0', '0', '2', '1', '-11.43029003', '-48.98545691', 'SR-TO', 'UOP01/TO', '\n']
['267637', '2020-02-06', 'quinta-feira', '19:15:00', 'RO', '364', '379.7', 'OURO PRETO DO OESTE', 'Objeto estático sobre o leito carroçável', 'Colisão lateral', 'Com Vítimas Feridas', 'Plena Noite', 'Decrescente', 'Nublado', 'Simples', 'Não Informado', 'Não', '7', '0', '2', '0', '4', '1', '2', '5', '-10.74022322', '-62.22458839', 'SR-RO', 'DEL21/2', 'UOP01/RO\n']
['267677', '2020-02-07', 'sexta-feira', '07:03:00', 'TO', '153', '495', 'PARAISO DO TOCANTINS', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Nublado', 'Simples', 'Interseção de vias', 'Sim', '3', '0', '0', '3', '0', '0', '3', '2', '-10.18165564', '-48.88020342', 'SR-TO', 'UOP02/TO', '\n']
['267733', '2020-02-07', 'sexta-feira', '08:40:00', 'RO', '364', '430', 'JARU', 'Falta de Atenção à Condução', 'Tombamento', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Garoa/Chuvisco', 'Simples', 'Rotatória', 'Não', '2', '0', '2', '0', '0', '0', '2', '1', '-10.40718139', '-62.51553297', 'SR-RO', 'DEL21/3', 'UOP02/RO\n']
['267740', '2020-02-07', 'sexta-feira', '09:53:00', 'AC', '364', '136', 'RIO BRANCO', 'Falta de Atenção à Condução', 'Colisão lateral', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Dupla', 'Não Informado', 'Não', '2', '0', '1', '0', '0', '1', '1', '2', '-9.977578', '-67.8489', 'SR-AC', 'UOP01/AC', '\n']
['267747', '2020-02-07', 'sexta-feira', '05:40:00', 'PA', '316', '24', 'BENEVIDES', 'Falta de Atenção do Pedestre', 'Colisão traseira', 'Sem Vítimas', 'Amanhecer', 'Crescente', 'Céu Claro', 'Dupla', 'Reta', 'Sim', '5', '0', '0', '0', '5', '0', '0', '2', '-1.33935692', '-48.24357575', 'SR-PA', 'DEL19/1', 'UOP01/PA\n']
['267762', '2020-02-07', 'sexta-feira', '13:00:00', 'RO', '364', '168.3', 'PIMENTA BUENO', 'Avarias e/ou desgaste excessivo no pneu', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Chuva', 'Simples', 'Reta', 'Não', '1', '0', '1', '0', '0', '0', '1', '1', '-11.86186086', '-61.00623082', 'SR-RO', 'DEL21/2', 'UOP02/RO\n']
['267777', '2020-02-07', 'sexta-feira', '12:10:00', 'PA', '308', '188', 'TRACUATEUA', 'Desobediência às normas de trânsito pelo condutor', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Nublado', 'Simples', 'Reta', 'Não', '2', '0', '1', '0', '1', '0', '1', '2', '-1.08495363', '-46.90016182', 'SR-PA', 'DEL19/1', 'UOP03/PA\n']
['267801', '2020-02-07', 'sexta-feira', '15:00:00', 'RO', '319', '63.1', 'PORTO VELHO', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Sol', 'Dupla', 'Reta', 'Sim', '3', '0', '0', '1', '2', '0', '1', '2', '-8.766685', '-63.884052', 'SR-RO', 'DEL21/1', 'UOP01/RO\n']
['267839', '2020-02-07', 'sexta-feira', '18:00:00', 'RO', '364', '13', 'VILHENA', 'Desobediência às normas de trânsito pelo condutor', 'Atropelamento de Pedestre', 'Com Vítimas Feridas', 'Anoitecer', 'Decrescente', 'Nublado', 'Dupla', 'Reta', 'Sim', '4', '0', '1', '1', '0', '2', '2', '1', '-12.74140004', '-60.13026401', 'SR-RO', 'DEL21/4', 'UOP01/RO\n']
['267852', '2020-02-07', 'sexta-feira', '17:30:00', 'RO', '364', '419', 'JARU', 'Ultrapassagem Indevida', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Chuva', 'Simples', 'Reta', 'Não', '3', '0', '0', '2', '1', '0', '2', '2', '-10.48262607', '-62.44173207', 'SR-RO', 'UOP02', 'DEL03\n']
['267859', '2020-02-07', 'sexta-feira', '19:20:00', 'RO', '364', '532', 'ALTO PARAISO', 'Ingestão de Álcool', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Plena Noite', 'Decrescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '1', '0', '1', '0', '0', '0', '1', '1', '-9.78054903', '-63.0904921', 'SR-RO', 'DEL21/3', 'UOP01/RO\n']
['267873', '2020-02-07', 'sexta-feira', '15:25:00', 'RO', '364', '107.4', 'CHUPINGUAIA', 'Falta de Atenção do Pedestre', 'Atropelamento de Pedestre', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Garoa/Chuvisco', 'Simples', 'Reta', 'Não', '2', '0', '1', '0', '1', '0', '1', '1', '-12.22849216', '-60.68659902', 'SR-RO', 'DEL21/4', 'UOP01/RO\n']
['267891', '2020-02-07', 'sexta-feira', '22:00:00', 'RO', '364', '344.5', 'JI-PARANA', 'Desobediência às normas de trânsito pelo condutor', 'Colisão transversal', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Garoa/Chuvisco', 'Dupla', 'Interseção de vias', 'Não', '2', '0', '1', '0', '1', '0', '1', '2', '-10.87024863', '-61.95774078', 'SR-RO', 'DEL21/2', 'UOP01/RO\n']
['267899', '2020-02-07', 'sexta-feira', '22:00:00', 'RO', '364', '432', 'JARU', 'Falta de Atenção à Condução', 'Tombamento', 'Com Vítimas Feridas', 'Plena Noite', 'Decrescente', 'Chuva', 'Simples', 'Desvio Temporário', 'Não', '2', '0', '1', '1', '0', '0', '2', '1', '-10.39356858', '-62.53542423', 'SR-RO', 'DEL21/3', 'UOP02/RO\n']
['267900', '2020-02-07', 'sexta-feira', '19:45:00', 'RO', '319', '58', 'PORTO VELHO', 'Desobediência às normas de trânsito pelo condutor', 'Colisão lateral', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Nublado', 'Simples', 'Curva', 'Sim', '3', '0', '0', '1', '1', '1', '1', '2', '-8.7375', '-63.917483', 'SR-RO', 'DEL21/1', 'UOP01/RO\n']
['267907', '2020-02-07', 'sexta-feira', '21:55:00', 'RO', '364', '426.4', 'JARU', 'Falta de Atenção à Condução', 'Colisão com objeto estático', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Garoa/Chuvisco', 'Simples', 'Interseção de vias', 'Sim', '2', '0', '0', '1', '1', '0', '1', '2', '-10.43038511', '-62.48247743', 'SR-RO', 'DEL21/3', 'UOP02/RO\n']
['267915', '2020-02-07', 'sexta-feira', '16:30:00', 'RO', '364', '907', 'PORTO VELHO', 'Mal Súbito', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '1', '0', '0', '1', '0', '0', '1', '1', '-9.71379981', '-65.18765506', 'SR-RO', 'DEL21/1', 'UOP02/RO\n']
['267924', '2020-02-08', 'sábado', '02:30:00', 'AC', '317', '290', 'EPITACIOLANDIA', 'Animais na Pista', 'Atropelamento de Animal', 'Sem Vítimas', 'Plena Noite', 'Crescente', 'Céu Claro', 'Simples', 'Curva', 'Sim', '2', '0', '0', '0', '2', '0', '0', '1', '-11.03783', '-68.7167', 'SR-AC', 'UOP02/AC', '\n']
['267931', '2020-02-08', 'sábado', '03:30:00', 'RO', '319', '63', 'PORTO VELHO', 'Não guardar distância de segurança', 'Colisão traseira', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Nublado', 'Dupla', 'Reta', 'Sim', '2', '0', '1', '0', '1', '0', '1', '2', '-8.766685', '-63.884052', 'SR-RO', 'UOP01', 'DEL01\n']
['267952', '2020-02-08', 'sábado', '05:19:00', 'AC', '317', '256', 'EPITACIOLANDIA', 'Defeito na Via', 'Tombamento', 'Com Vítimas Feridas', 'Amanhecer', 'Crescente', 'Nublado', 'Simples', 'Não Informado', 'Não', '1', '0', '1', '0', '0', '0', '1', '1', '-10.86250508', '-68.49198381', 'SR-AC', 'UOP02/AC', '\n']
['268009', '2020-02-08', 'sábado', '13:25:00', 'RO', '364', '242', 'CACOAL', 'Desobediência às normas de trânsito pelo condutor', 'Queda de ocupante de veículo', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Nublado', 'Simples', 'Interseção de vias', 'Sim', '2', '0', '1', '0', '0', '1', '1', '2', '-11.44084787', '-61.48767999', 'SR-RO', 'DEL21/2', 'UOP02/RO\n']
['268041', '2020-02-08', 'sábado', '15:40:00', 'AC', '364', '137', 'RIO BRANCO', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Sol', 'Dupla', 'Rotatória', 'Não', '3', '0', '1', '0', '2', '0', '1', '2', '-9.96935404', '-67.85264513', 'SR-AC', 'UOP01/AC', '\n']
['268059', '2020-02-08', 'sábado', '19:00:00', 'PA', '10', '346', 'SANTA MARIA DO PARA', 'Velocidade Incompatível', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Garoa/Chuvisco', 'Simples', 'Reta', 'Não', '2', '0', '2', '0', '0', '0', '2', '1', '-1.416206', '-47.552919', 'SR-PA', 'DEL19/1', 'UOP02/PA\n']
['268068', '2020-02-08', 'sábado', '19:00:00', 'TO', '153', '334', 'GUARAI', 'Desobediência às normas de trânsito pelo condutor', 'Colisão lateral', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Nublado', 'Dupla', 'Interseção de vias', 'Sim', '5', '0', '3', '0', '2', '0', '3', '2', '-8.835718', '-48.512123', 'SR-TO', 'UOP03/TO', '\n']
['268126', '2020-02-09', 'domingo', '01:20:00', 'AP', '210', '1.8', 'MACAPA', 'Velocidade Incompatível', 'Saída de leito carroçável', 'Sem Vítimas', 'Plena Noite', 'Crescente', 'Chuva', 'Múltipla', 'Reta', 'Sim', '1', '0', '0', '0', '0', '1', '0', '1', '0.07816717', '-51.06998693', 'SR-AP', 'UOP01/AP', '\n']
['268141', '2020-02-09', 'domingo', '04:15:00', 'TO', '226', '44.1', 'DARCINOPOLIS', 'Velocidade Incompatível', 'Colisão com objeto estático', 'Com Vítimas Feridas', 'Plena Noite', 'Decrescente', 'Chuva', 'Simples', 'Não Informado', 'Não', '1', '0', '1', '0', '0', '0', '1', '1', '-6.741694', '-47.779888', 'SR-TO', 'UOP05/TO', '\n']
['268171', '2020-02-09', 'domingo', '05:00:00', 'PA', '10', '258.5', 'AURORA DO PARA', 'Falta de Atenção à Condução', 'Colisão traseira', 'Com Vítimas Feridas', 'Amanhecer', 'Decrescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '6', '0', '3', '0', '2', '1', '3', '2', '-2.17743999', '-47.56125477', 'SR-PA', 'DEL19/2', 'UOP02/PA\n']
['268182', '2020-02-09', 'domingo', '06:20:00', 'RO', '435', '124', 'CEREJEIRAS', 'Desobediência às normas de trânsito pelo condutor', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Simples', 'Reta', 'Sim', '2', '0', '1', '0', '0', '1', '1', '2', '-13.188876', '-60.817287', 'SR-RO', 'DEL21/4', 'UOP02/RO\n']
['268224', '2020-02-09', 'domingo', '10:50:00', 'AM', '319', '679.8', 'HUMAITA', 'Falta de Atenção à Condução', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Nublado', 'Simples', 'Reta', 'Não', '2', '0', '2', '0', '0', '0', '2', '1', '-7.560477', '-63.077916', 'SR-RO', 'DEL21/01', 'UOP03/RO\n']
['268246', '2020-02-09', 'domingo', '16:45:00', 'AP', '210', '2.9', 'MACAPA', 'Desobediência às normas de trânsito pelo condutor', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Chuva', 'Simples', 'Reta', 'Sim', '4', '0', '4', '0', '0', '0', '4', '2', '0.08282017', '-51.07776189', 'SR-AP', 'UOP01/AP', '\n']
['268270', '2020-02-09', 'domingo', '18:00:00', 'RO', '364', '249', 'CACOAL', 'Mal Súbito', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Anoitecer', 'Crescente', 'Nublado', 'Simples', 'Desvio Temporário', 'Não', '1', '0', '1', '0', '0', '0', '1', '1', '-11.438196', '-61.552613', 'SR-RO', 'DEL21/2', 'UOP02/RO\n']
['268272', '2020-02-09', 'domingo', '18:00:00', 'RO', '364', '241', 'CACOAL', 'Desobediência às normas de trânsito pelo condutor', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Anoitecer', 'Decrescente', 'Céu Claro', 'Simples', 'Curva', 'Sim', '1', '0', '1', '0', '0', '0', '1', '1', '-11.44070217', '-61.4786063', 'SR-RO', 'UOP02', 'DEL02\n']
['268316', '2020-02-09', 'domingo', '21:30:00', 'TO', '153', '527.9', 'PUGMIL', 'Ingestão de Álcool', 'Saída de leito carroçável', 'Com Vítimas Fatais', 'Plena Noite', 'Crescente', 'Ignorado', 'Simples', 'Reta', 'Não', '1', '1', '0', '0', '0', '0', '0', '1', '-10.44385303', '-48.90019374', 'SR-TO', 'UOP01', 'DEL01\n']
['268331', '2020-02-09', 'domingo', '22:45:00', 'RO', '364', '515', 'ARIQUEMES', 'Sinalização da via insuficiente ou inadequada', 'Colisão com objeto estático', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Céu Claro', 'Simples', 'Desvio Temporário', 'Sim', '1', '0', '1', '0', '0', '0', '1', '1', '-9.92497302', '-63.05491046', 'SR-RO', 'DEL21/3', 'UOP01/RO\n']
['268397', '2020-02-10', 'segunda-feira', '07:20:00', 'RO', '364', '710', 'PORTO VELHO', 'Desobediência às normas de trânsito pelo condutor', 'Colisão traseira', 'Sem Vítimas', 'Amanhecer', 'Crescente', 'Sol', 'Múltipla', 'Reta', 'Sim', '3', '0', '0', '0', '3', '0', '0', '2', '-8.78621576', '-63.85712687', 'SR-RO', 'DEL21/1', 'UOP01/RO\n']
['268451', '2020-02-10', 'segunda-feira', '16:25:00', 'TO', '153', '141.3', 'ARAGUAINA', 'Falta de Atenção à Condução', 'Colisão lateral', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Sol', 'Múltipla', 'Rotatória', 'Sim', '2', '0', '1', '0', '1', '0', '1', '2', '-7.175959', '-48.219548', 'SR-TO', 'UOP01', 'DEL02\n']
['268456', '2020-02-10', 'segunda-feira', '16:54:00', 'PA', '163', '1004.1', 'SANTAREM', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Dupla', 'Interseção de vias', 'Sim', '3', '0', '1', '0', '2', '0', '1', '3', '-2.43851801', '-54.73274946', 'SR-PA', 'UOP01', 'DEL05\n']
['268491', '2020-02-10', 'segunda-feira', '18:30:00', 'RR', '174', '503', 'BOA VISTA', 'Falta de Atenção à Condução', 'Capotamento', 'Com Vítimas Feridas', 'Plena Noite', 'Decrescente', 'Céu Claro', 'Simples', 'Reta', 'Sim', '3', '0', '1', '0', '1', '1', '1', '1', '2.80813297', '-60.69165967', 'SR-RR', 'UOP01/RR', '\n']
['268538', '2020-02-10', 'segunda-feira', '21:20:00', 'RO', '435', '124', 'CEREJEIRAS', 'Falta de Atenção à Condução', 'Colisão traseira', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Nublado', 'Dupla', 'Reta', 'Sim', '2', '0', '1', '0', '1', '0', '1', '2', '-13.188876', '-60.817287', 'SR-RO', 'UOP02', 'DEL04\n']
['268555', '2020-02-11', 'terça-feira', '04:50:00', 'RO', '364', '514', 'ARIQUEMES', 'Falta de Atenção à Condução', 'Colisão lateral', 'Com Vítimas Feridas', 'Amanhecer', 'Decrescente', 'Chuva', 'Simples', 'Reta', 'Sim', '3', '0', '1', '0', '2', '0', '1', '3', '-9.93398403', '-63.05522959', 'SR-RO', 'UOP01', 'DEL03\n']
['268563', '2020-02-11', 'terça-feira', '06:40:00', 'RO', '435', '83', 'COLORADO DO OESTE', 'Defeito Mecânico no Veículo', 'Colisão lateral', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Céu Claro', 'Dupla', 'Não Informado', 'Sim', '2', '0', '1', '0', '1', '0', '1', '2', '-13.11692454', '-60.51411889', 'SR-RO', 'UOP02', 'DEL04\n']
['268587', '2020-02-11', 'terça-feira', '05:35:00', 'PA', '230', '1131', 'ITAITUBA', 'Defeito Mecânico no Veículo', 'Colisão com objeto estático', 'Com Vítimas Fatais', 'Amanhecer', 'Decrescente', 'Garoa/Chuvisco', 'Simples', 'Não Informado', 'Não', '5', '1', '3', '0', '1', '0', '3', '3', '-4.3948986', '-55.903756', 'SR-PA', 'UOP01', 'DEL05\n']
['268600', '2020-02-11', 'terça-feira', '13:15:00', 'PA', '230', '121.6', 'MARABA', 'Falta de Atenção à Condução', 'Colisão traseira', 'Sem Vítimas', 'Pleno dia', 'Crescente', 'Sol', 'Dupla', 'Ponte', 'Sim', '2', '0', '0', '0', '2', '0', '0', '2', '-5.35728142', '-49.12330627', 'SR-PA', 'UOP01', 'DEL03\n']
['268624', '2020-02-11', 'terça-feira', '12:20:00', 'RO', '364', '343', 'JI-PARANA', 'Desobediência às normas de trânsito pelo pedestre', 'Atropelamento de Pedestre', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Céu Claro', 'Múltipla', 'Reta', 'Sim', '2', '0', '1', '0', '1', '0', '1', '1', '-10.87878519', '-61.94499012', 'SR-RO', 'DEL21/2', 'UOP01/RO\n']
['268625', '2020-02-11', 'terça-feira', '11:45:00', 'AC', '364', '109', 'RIO BRANCO', 'Pista Escorregadia', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Garoa/Chuvisco', 'Simples', 'Reta', 'Não', '4', '0', '2', '0', '2', '0', '2', '1', '-10.01587901', '-67.65647501', 'SR-AC', 'UOP01/AC', '\n']
['268630', '2020-02-11', 'terça-feira', '15:45:00', 'TO', '153', '385', 'RIO DOS BOIS', 'Defeito Mecânico no Veículo', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Garoa/Chuvisco', 'Simples', 'Não Informado', 'Não', '3', '0', '2', '0', '1', '0', '2', '1', '-9.28706698', '-48.55350918', 'SR-TO', 'UOP03/TO', '\n']
['268676', '2020-02-11', 'terça-feira', '18:00:00', 'RO', '364', '342.5', 'JI-PARANA', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Feridas', 'Anoitecer', 'Crescente', 'Céu Claro', 'Simples', 'Reta', 'Sim', '2', '0', '2', '0', '0', '0', '2', '2', '-10.88381227', '-61.93741416', 'SR-RO', 'DEL21/2', 'UOP01/RO\n']
['268678', '2020-02-11', 'terça-feira', '19:00:00', 'PA', '230', '122', 'MARABA', 'Desobediência às normas de trânsito pelo condutor', 'Colisão transversal', 'Com Vítimas Feridas', 'Anoitecer', 'Decrescente', 'Céu Claro', 'Dupla', 'Interseção de vias', 'Sim', '2', '0', '1', '0', '1', '0', '1', '2', '-5.36137537', '-49.12376139', 'SR-PA', 'DEL19/3', 'UOP01/PA\n']
['268684', '2020-02-11', 'terça-feira', '19:10:00', 'PA', '163', '1002', 'SANTAREM', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Céu Claro', 'Simples', 'Rotatória', 'Sim', '2', '0', '1', '0', '1', '0', '1', '2', '-2.45567004', '-54.72854541', 'SR-PA', 'UOP01', 'DEL05\n']
['268698', '2020-02-11', 'terça-feira', '17:00:00', 'AM', '319', '40', 'CANUTAMA', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Fatais', 'Pleno dia', 'Crescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '2', '1', '0', '0', '1', '0', '0', '2', '-8.63988203', '-63.99604448', 'SR-AM', 'UOP04/AM', '\n']
['268708', '2020-02-11', 'terça-feira', '22:00:00', 'PA', '230', '114', 'MARABA', 'Não guardar distância de segurança', 'Colisão traseira', 'Sem Vítimas', 'Plena Noite', 'Crescente', 'Garoa/Chuvisco', 'Simples', 'Rotatória', 'Sim', '2', '0', '0', '0', '2', '0', '0', '2', '-5.36179009', '-49.07868654', 'SR-PA', 'DEL19/3', 'UOP01/PA\n']
['268721', '2020-02-11', 'terça-feira', '17:30:00', 'RO', '435', '122', 'CEREJEIRAS', 'Falta de Atenção à Condução', 'Colisão transversal', 'Com Vítimas Feridas', 'Anoitecer', 'Decrescente', 'Nublado', 'Dupla', 'Reta', 'Sim', '3', '0', '1', '0', '1', '1', '1', '2', '-13.18775891', '-60.79986605', 'SR-RO', 'DEL21/4', 'UOP02/RO\n']
['268734', '2020-02-12', 'quarta-feira', '03:30:00', 'PA', '10', '348', 'SANTA MARIA DO PARA', 'Defeito Mecânico no Veículo', 'Colisão com objeto estático', 'Com Vítimas Feridas', 'Plena Noite', 'Crescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '4', '0', '2', '0', '2', '0', '2', '2', '-1.398079', '-47.559422', 'SR-PA', 'UOP02', 'DEL01\n']
['268779', '2020-02-12', 'quarta-feira', '10:00:00', 'TO', '153', '639', 'ALIANCA DO TOCANTINS', 'Falta de Atenção à Condução', 'Saída de leito carroçável', 'Com Vítimas Feridas', 'Pleno dia', 'Decrescente', 'Chuva', 'Simples', 'Reta', 'Não', '1', '0', '0', '1', '0', '0', '1', '1', '-11.43902388', '-48.98828436', 'SR-TO', 'UOP01/TO', '\n']
['268803', '2020-02-12', 'quarta-feira', '11:30:00', 'TO', '153', '559.8', 'FATIMA', 'Falta de Atenção à Condução', 'Colisão traseira', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Dupla', 'Reta', 'Sim', '4', '0', '1', '0', '3', '0', '1', '2', '-10.75613604', '-48.90225291', 'SR-TO', 'UOP02/TO', '\n']
['268808', '2020-02-12', 'quarta-feira', '12:10:00', 'PA', '230', '120.6', 'MARABA', 'Não guardar distância de segurança', 'Engavetamento', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Dupla', 'Reta', 'Sim', '4', '0', '2', '0', '2', '0', '2', '4', '-5.36364784', '-49.12473321', 'SR-PA', 'UOP01', 'DEL03\n']
['268816', '2020-02-02', 'domingo', '09:30:00', 'AM', '174', '900', 'MANAUS', 'Desobediência às normas de trânsito pelo condutor', 'Colisão com objeto estático', 'Com Vítimas Feridas', 'Pleno dia', 'Crescente', 'Céu Claro', 'Simples', 'Reta', 'Não', '2', '0', '1', '0', '1', '0', '1', '2', '-2.83486603', '-60.03363028', 'SR-AM', 'UOP01/AM', '\n']
